Property URL,MLS ID,Listing description,Property type,Number of days on Zillow,Property price (USD),Price was cut,Price cut amount (USD),Price cut date (MM/DD/YYYY),Living area,Living area unit,Price per living area unit (USD),Lot/land area,Lot/land area unit,Bedrooms,Bathrooms,Street address,City,Zip,State,Country
https://www.zillow.com/homedetails/320-Seaview-Ct-APT-1401-Marco-Island-FL-34145/82580893_zpid/,,Condo for sale,Condominium,129,799000,No,,,1132.0,sqft,705.83,,,2.0,2.0,320 Seaview Ct APT 1401,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/561-5th-Ave-Marco-Island-FL-34145/103159518_zpid/,,New construction,Single Family,180,899500,No,,,1544.0,sqft,582.58,7405.2,sqft,3.0,2.0,561 5th Ave,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/848-Rose-Ct-Marco-Island-FL-34145/103069856_zpid/,,New construction,Single Family,314,2500000,Yes,100000.0,06/17/2024,2503.0,sqft,998.8,8712.0,sqft,3.0,3.0,848 Rose Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/174-S-Collier-Blvd-UNIT-904-Marco-Island-FL-34145/43789402_zpid/,,Condo for sale,Condominium,75,1298000,No,,,1550.0,sqft,837.42,,,2.0,2.0,174 S Collier Blvd UNIT 904,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1535-Caxambas-Ct-Marco-Island-FL-34145/43777204_zpid/,,House for sale,Single Family,722,5450000,Yes,300000.0,11/27/2023,3362.0,sqft,1621.06,0.55,acres,3.0,3.0,1535 Caxambas Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/960-Cape-Marco-Dr-UNIT-1903-Marco-Island-FL-34145/43747037_zpid/,,Condo for sale,Condominium,141,2400000,No,,,2102.0,sqft,1141.77,,,3.0,3.0,960 Cape Marco Dr UNIT 1903,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1975-San-Marco-Rd-Marco-Island-FL-34145/81791611_zpid/,,House for sale,Single Family,49,1395000,Yes,4000.0,07/25/2024,2610.0,sqft,534.48,0.26,acres,4.0,2.0,1975 San Marco Rd,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/935-Whiskey-Creek-Dr-Marco-Island-FL-34145/103109509_zpid/,,Lot / Land for sale,Lot/Land,1,249000,No,,,,,,1.01,acres,,,935 Whiskey Creek Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/276-N-Barfield-Dr-Marco-Island-FL-34145/43774422_zpid/,,House for sale,Single Family,174,1999999,No,,,1851.0,sqft,1080.5,0.25,acres,3.0,3.0,276 N Barfield Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/270-N-Collier-Blvd-APT-403-Marco-Island-FL-34145/43797975_zpid/,,Condo for sale,Condominium,132,699000,Yes,26000.0,09/03/2024,1162.0,sqft,601.55,0.0,sqft,2.0,2.0,270 N Collier Blvd APT 403,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/533-Bradford-Ct-23-Marco-Island-FL-34145/351810359_zpid/,,House for sale,Single Family,97,1000000,No,,,1741.0,sqft,574.38,9583.2,sqft,3.0,2.0,533 Bradford Ct #23,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/486-Landmark-St-Marco-Island-FL-34145/43775653_zpid/,,House for sale,Single Family,160,1200000,No,,,1516.0,sqft,791.56,0.34,acres,3.0,2.0,486 Landmark St,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1085-Bald-Eagle-Dr-UNIT-C204-Naples-FL-34145/43791170_zpid/,,Condo for sale,Condominium,385,489000,Yes,40900.0,02/25/2024,800.0,sqft,611.25,,,1.0,1.0,1085 Bald Eagle Dr UNIT C204,Naples,34145,FL,USA
https://www.zillow.com/homedetails/825-Newell-Ter-Marco-Island-FL-34145/43777286_zpid/,,House for sale,Single Family,304,2350000,Yes,100000.0,02/20/2024,3294.0,sqft,713.42,0.52,acres,5.0,4.0,825 Newell Ter,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/580-Club-Marco-Cir-UNIT-201-Marco-Island-FL-34145/43744802_zpid/,,Condo for sale,Condominium,64,814000,No,,,1424.0,sqft,571.63,,,2.0,2.0,580 Club Marco Cir UNIT 201,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/908-Panama-Ct-506-Marco-Island-FL-34145/89743204_zpid/,,Condo for sale,Condominium,49,2675000,No,,,3242.0,sqft,825.11,,,3.0,4.0,908 Panama Ct #506,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1421-Firwood-Ct-Marco-Island-FL-34145/43773778_zpid/,,House for sale,Single Family,178,2299000,Yes,100000.0,08/11/2024,2093.0,sqft,1098.42,0.31,acres,2.0,3.0,1421 Firwood Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/100-Stevens-Landing-Dr-UNIT-305-Marco-Island-FL-34145/43797207_zpid/,,Condo for sale,Condominium,119,499500,No,,,1213.0,sqft,411.79,0.0,sqft,2.0,2.0,100 Stevens Landing Dr UNIT 305,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/970-Cape-Marco-Dr-UNIT-1902-Marco-Island-FL-34145/63234126_zpid/,,Condo for sale,Condominium,64,2740000,No,,,2680.0,sqft,1022.39,,,3.0,3.0,970 Cape Marco Dr UNIT 1902,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1079-Blue-Hill-Creek-Dr-Marco-Island-FL-34145/103063931_zpid/,,Lot / Land for sale,Lot/Land,275,225000,No,,,,,,1.08,acres,,,1079 Blue Hill Creek Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/845-Collier-Ct-APT-205-Marco-Island-FL-34145/43799293_zpid/,,Condo for sale,Condominium,52,1350000,Yes,50000.0,08/29/2024,1660.0,sqft,813.25,,,2.0,3.0,845 Collier Ct APT 205,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/190-N-Collier-Blvd-APT-K10-Marco-Island-FL-34145/54200598_zpid/,,Condo for sale,Condominium,156,385000,Yes,10000.0,06/19/2024,704.0,sqft,546.88,,,2.0,1.0,190 N Collier Blvd APT K10,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/300-Stevens-Landing-Dr-C-203-Marco-Island-FL-34145/2064768098_zpid/,,Condo for sale,Condominium,42,455000,Yes,10000.0,09/04/2024,950.0,sqft,478.95,0.0,sqft,2.0,2.0,300 Stevens Landing Dr #C-203,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/300-Stevens-Landing-Dr-UNIT-205-Marco-Island-FL-34145/43797235_zpid/,,Condo for sale,Condominium,575,475000,Yes,15000.0,02/13/2024,1100.0,sqft,431.82,,,2.0,2.0,300 Stevens Landing Dr UNIT 205,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/180-Seaview-Ct-APT-507-Marco-Island-FL-34145/54204043_zpid/,,Condo for sale,Condominium,106,979000,No,,,874.0,sqft,1120.14,0.0,sqft,2.0,2.0,180 Seaview Ct APT 507,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1206-Edington-Pl-APT-D304-Marco-Island-FL-34145/43802377_zpid/,,Condo for sale,Condominium,289,589000,Yes,11000.0,06/10/2024,1000.0,sqft,589.0,,,2.0,2.0,1206 Edington Pl APT D304,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/260-Seaview-Ct-APT-1006-Marco-Island-FL-34145/43796283_zpid/,,Condo for sale,Condominium,36,950000,No,,,1074.0,sqft,884.54,,,2.0,2.0,260 Seaview Ct APT 1006,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1152-Bald-Eagle-Dr-2-UNIT-1-A-Marco-Island-FL-34145/339976694_zpid/,,Condo for sale,Condominium,210,344999,Yes,5000.0,07/20/2024,562.0,sqft,613.88,,,1.0,1.0,1152 Bald Eagle Dr 2-UNIT 1-A,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/140-Palm-St-209-Marco-Island-FL-34145/299348379_zpid/,,Condo for sale,Condominium,69,549000,Yes,16000.0,08/12/2024,961.0,sqft,571.28,,,2.0,2.0,140 Palm St #209,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1079-Bald-Eagle-Dr-N-304-Marco-Island-FL-34145/60550861_zpid/,,Condo for sale,Condominium,132,1355000,Yes,195000.0,05/16/2024,2275.0,sqft,595.6,,,3.0,3.0,1079 Bald Eagle Dr #N-304,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1070-S-Collier-Blvd-APT-507-Marco-Island-FL-34145/55819903_zpid/,,Condo for sale,Condominium,41,2100000,No,,,2140.0,sqft,981.31,,,4.0,4.0,1070 S Collier Blvd APT 507,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/980-Cape-Marco-Dr-UNIT-1006-Marco-Island-FL-34145/43778747_zpid/,,Condo for sale,Condominium,142,1588000,No,,,1978.0,sqft,802.83,,,3.0,2.0,980 Cape Marco Dr UNIT 1006,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/960-Huron-Ct-110-Marco-Island-FL-34145/2058767385_zpid/,,Condo for sale,Condominium,234,509000,Yes,30000.0,04/05/2024,1008.0,sqft,504.96,,,2.0,2.0,960 Huron Ct #110,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/514-N-Barfield-Dr-Marco-Island-FL-34145/81791900_zpid/,,House for sale,Single Family,213,1989000,Yes,160000.0,09/12/2024,3359.0,sqft,592.14,0.38,acres,4.0,4.0,514 N Barfield Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1346-San-Marco-Rd-Marco-Island-FL-34145/2105889122_zpid/,,New construction,Single Family,16,1600000,No,,,2160.0,sqft,740.74,9147.6,sqft,3.0,3.0,1346 San Marco Rd,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1170-Edington-Pl-APT-B3-Marco-Island-FL-34145/54173368_zpid/,,Condo for sale,Condominium,353,475000,No,,,733.0,sqft,648.02,,,1.0,1.0,1170 Edington Pl APT B3,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/190-N-Collier-Blvd-APT-S5-Marco-Island-FL-34145/54200619_zpid/,,Condo for sale,Condominium,132,385000,Yes,13000.0,05/28/2024,704.0,sqft,546.88,9.04,acres,2.0,1.0,190 N Collier Blvd APT S5,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/6000-Royal-Marco-Way-UNIT-455-Marco-Island-FL-34145/54198846_zpid/,,Condo for sale,Condominium,76,1675000,No,,,2374.0,sqft,705.56,0.0,sqft,2.0,2.0,6000 Royal Marco Way UNIT 455,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/2-Romano-Ter-Marco-Island-FL-34145/2061734994_zpid/,,Lot / Land for sale,Lot/Land,348,174999,No,,,,,,1.29,acres,,,2 Romano Ter,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1510-Galleon-Ave-Marco-Island-FL-34145/43776248_zpid/,,House for sale,Single Family,358,1599000,No,,,2792.0,sqft,572.71,0.0,sqft,5.0,3.0,1510 Galleon Ave,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1743-Watson-Rd-Marco-Island-FL-34145/43744240_zpid/,,House for sale,Single Family,105,1900000,Yes,300000.0,08/23/2024,2530.0,sqft,750.99,,,3.0,3.0,1743 Watson Rd,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/440-Seaview-Ct-APT-1004-Marco-Island-FL-34145/43796125_zpid/,,Condo for sale,Condominium,2,665000,Yes,25000.0,09/11/2024,1070.0,sqft,621.5,,,2.0,2.0,440 Seaview Ct APT 1004,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/426-Worthington-St-Marco-Island-FL-34145/43776265_zpid/,,House for sale,Single Family,3,735000,No,,,1448.0,sqft,507.6,8712.0,sqft,2.0,2.0,426 Worthington St,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/741-Tigertail-Ct-Marco-Island-FL-34145/103053224_zpid/,,House for sale,Single Family,3,1500000,No,,,2008.0,sqft,747.01,0.31,acres,3.0,3.0,741 Tigertail Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/283-S-Heathwood-Dr-Marco-Island-FL-34145/43776006_zpid/,,House for sale,Single Family,13,599999,No,,,1406.0,sqft,426.74,8712.0,sqft,3.0,2.0,283 S Heathwood Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/307-Castaways-St-Marco-Island-FL-34145/54188368_zpid/,,House for sale,Single Family,3,1290000,No,,,2267.0,sqft,569.03,0.51,acres,3.0,2.0,307 Castaways St,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/LOT-75-Romano-Ter-LOT-75-Marco-Island-FL-34145/342164439_zpid/,,Lot / Land for sale,Lot/Land,406,60000,Yes,25000.0,06/25/2024,,,,0.83,acres,,,LOT 75 Romano Ter LOT 75,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1825-April-Ct-Marco-Island-FL-34145/103119679_zpid/,,Lot / Land for sale,Lot/Land,0,4300000,No,,,,,,0.63,acres,,,1825 April Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1639-McIlvaine-Ct-Marco-Island-FL-34145/43777237_zpid/,,House for sale,Single Family,2,5300000,No,,,3444.0,sqft,1538.91,0.56,acres,4.0,5.0,1639 McIlvaine Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/201-Marco-Lake-Dr-Marco-Island-FL-34145/43777456_zpid/,,House for sale,Single Family,13,595000,Yes,64000.0,09/10/2024,1230.0,sqft,483.74,7840.8,sqft,2.0,2.0,201 Marco Lake Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1612-Rainbow-Ct-Marco-Island-FL-34145/43776111_zpid/,,House for sale,Single Family,23,1200000,Yes,300000.0,09/05/2024,1312.0,sqft,914.63,9147.6,sqft,3.0,2.0,1612 Rainbow Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/738-Caribbean-Ct-Marco-Island-FL-34145/54188359_zpid/,,House for sale,Single Family,156,1050000,Yes,150000.0,08/21/2024,2248.0,sqft,467.08,10018.8,sqft,3.0,2.0,738 Caribbean Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1547-Caxambas-Ct-Marco-Island-FL-34145/43777203_zpid/,,House for sale,Single Family,20,9490000,No,,,6370.0,sqft,1489.8,0.5,acres,5.0,7.0,1547 Caxambas Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/2173-San-Marco-Rd-1-203-Marco-Island-FL-34145/43750147_zpid/,,Condo for sale,Condominium,76,350000,Yes,50000.0,08/30/2024,1289.0,sqft,271.53,,,3.0,3.0,2173 San Marco Rd #1-203,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/138-N-Barfield-Dr-Marco-Island-FL-34145/43774382_zpid/,,House for sale,Single Family,55,1500000,No,,,1949.0,sqft,769.63,8712.0,sqft,3.0,2.0,138 N Barfield Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/113-Greenview-St-Marco-Island-FL-34145/66130933_zpid/,,House for sale,Single Family,197,2590000,Yes,35000.0,06/17/2024,3430.0,sqft,755.1,8712.0,sqft,4.0,3.0,113 Greenview St,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/528-Tigertail-Ct-Marco-Island-FL-34145/43776843_zpid/,,House for sale,Single Family,65,1950000,No,,,1989.0,sqft,980.39,0.25,acres,3.0,2.0,528 Tigertail Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/457-Tallwood-St-UNIT-305-Marco-Island-FL-34145/43777591_zpid/,,Condo for sale,Condominium,69,325000,No,,,732.0,sqft,443.99,,,2.0,1.0,457 Tallwood St UNIT 305,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/960-Swallow-Ave-UNIT-203-Marco-Island-FL-34145/43797989_zpid/,,Condo for sale,Condominium,9,719000,No,,,1476.0,sqft,487.13,,,2.0,2.0,960 Swallow Ave UNIT 203,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1001-S-Collier-Blvd-UNIT-301-Marco-Island-FL-34145/54203176_zpid/,,Condo for sale,Condominium,14,699999,No,,,1123.0,sqft,623.33,,,2.0,2.0,1001 S Collier Blvd UNIT 301,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1920-Kirk-Ter-Marco-Island-FL-34145/54189316_zpid/,,House for sale,Single Family,73,1695000,Yes,100000.0,09/10/2024,3763.0,sqft,450.44,0.65,acres,5.0,4.0,1920 Kirk Ter,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/261-S-Collier-Blvd-UNIT-106-Marco-Island-FL-34145/43779138_zpid/,,Condo for sale,Condominium,110,475000,Yes,20000.0,09/10/2024,1000.0,sqft,475.0,,,2.0,2.0,261 S Collier Blvd UNIT 106,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1566-Jamaica-Ct-Marco-Island-FL-34145/43774718_zpid/,,House for sale,Single Family,39,1150000,No,,,2298.0,sqft,500.44,0.36,acres,3.0,2.0,1566 Jamaica Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/206-Seahorse-Ct-Marco-Island-FL-34145/54187985_zpid/,,House for sale,Single Family,106,1575000,No,,,2040.0,sqft,772.06,,,3.0,2.0,206 Seahorse Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1357-Merrimac-Ave-Marco-Island-FL-34145/54187610_zpid/,,House for sale,Single Family,55,725000,No,,,1388.0,sqft,522.33,,,3.0,2.0,1357 Merrimac Ave,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/910-Sycamore-Ct-Marco-Island-FL-34145/54188620_zpid/,,House for sale,Single Family,14,1250000,Yes,49000.0,08/30/2024,2313.0,sqft,540.42,0.25,acres,4.0,3.0,910 Sycamore Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/133-Vintage-Bay-Dr-UNIT-3-Marco-Island-FL-34145/43802575_zpid/,,Condo for sale,Condominium,91,549500,Yes,29500.0,08/26/2024,1773.0,sqft,309.93,,,3.0,2.0,133 Vintage Bay Dr UNIT 3,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1200-Fruitland-Ave-Marco-Island-FL-34145/43773932_zpid/,,House for sale,Single Family,8,599900,No,,,1032.0,sqft,581.3,8712.0,sqft,2.0,2.0,1200 Fruitland Ave,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1206-Edington-Pl-APT-D204-Marco-Island-FL-34145/43802373_zpid/,,Condo for sale,Condominium,123,495000,No,,,1000.0,sqft,495.0,,,2.0,2.0,1206 Edington Pl APT D204,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/834-Bluebonnet-Ct-Marco-Island-FL-34145/103091315_zpid/,,Lot / Land for sale,Lot/Land,0,1100000,No,,,,,,0.25,acres,,,834 Bluebonnet Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1200-Edington-Pl-APT-A404-Marco-Island-FL-34145/2083161683_zpid/,,Condo for sale,Condominium,128,500000,Yes,50000.0,07/01/2024,1000.0,sqft,500.0,0.0,sqft,2.0,2.0,1200 Edington Pl APT A404,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1100-S-Collier-Blvd-APT-321-Marco-Island-FL-34145/54201106_zpid/,,Condo for sale,Condominium,105,799000,Yes,50000.0,07/11/2024,1296.0,sqft,616.51,,,2.0,2.0,1100 S Collier Blvd APT 321,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/200-Stevens-Landing-Dr-B-204-Marco-Island-FL-34145/2073086958_zpid/,,Condo for sale,Condominium,0,389000,No,,,950.0,sqft,409.47,0.0,sqft,2.0,2.0,200 Stevens Landing Dr #B-204,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1653-Piedmont-Cir-Marco-Island-FL-34145/54188015_zpid/,,House for sale,Single Family,63,2200000,Yes,50000.0,08/29/2024,2163.0,sqft,1017.11,0.26,acres,4.0,3.0,1653 Piedmont Cir,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1496-Collingswood-Ave-Marco-Island-FL-34145/43776386_zpid/,,House for sale,Single Family,6,925000,No,,,1765.0,sqft,524.08,0.43,acres,3.0,2.0,1496 Collingswood Ave,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1209-Orange-Ct-Marco-Island-FL-34145/43774980_zpid/,,House for sale,Single Family,3,2195000,No,,,1488.0,sqft,1475.13,0.25,acres,3.0,2.0,1209 Orange Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/651-Seaview-Ct-APT-B503-Marco-Island-FL-34145/440044140_zpid/,,Condo for sale,Condominium,6,499000,No,,,964.0,sqft,517.63,,,2.0,2.0,651 Seaview Ct APT B503,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/489-N-Barfield-Dr-Marco-Island-FL-34145/43773979_zpid/,,New construction,Single Family,9,6495000,No,,,4972.0,sqft,1306.32,0.25,acres,5.0,6.0,489 N Barfield Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1957-San-Marco-Rd-Marco-Island-FL-34145/43775183_zpid/,,House for sale,Single Family,139,849000,Yes,40000.0,07/18/2024,2390.0,sqft,355.23,0.32,acres,3.0,2.0,1957 San Marco Rd,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/42-Tahiti-Rd-Marco-Island-FL-34145/54188130_zpid/,,House for sale,Single Family,56,1099000,No,,,1993.0,sqft,551.43,8712.0,sqft,3.0,2.0,42 Tahiti Rd,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/850-S-Collier-Blvd-Marco-Island-FL-34145/54200256_zpid/,,Condo for sale,Condominium,24,3000000,No,,,2171.0,sqft,1381.85,,,3.0,3.0,850 S Collier Blvd,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/234-N-Barfield-Dr-Marco-Island-FL-34145/54187996_zpid/,,House for sale,Single Family,83,1225000,Yes,64000.0,07/19/2024,1674.0,sqft,731.78,8712.0,sqft,3.0,2.0,234 N Barfield Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1208-Fruitland-Ave-Marco-Island-FL-34145/43773933_zpid/,,House for sale,Single Family,46,725000,Yes,20000.0,06/19/2024,1235.0,sqft,587.04,0.26,acres,3.0,2.0,1208 Fruitland Ave,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/651-Seaview-Ct-APT-B402-Marco-Island-FL-34145/349647617_zpid/,,Condo for sale,Condominium,125,589000,Yes,11000.0,09/06/2024,1074.0,sqft,548.42,,,2.0,2.0,651 Seaview Ct APT B402,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1609-Barbarosa-Ct-Marco-Island-FL-34145/54188854_zpid/,,House for sale,Single Family,112,849000,Yes,50000.0,09/07/2024,1525.0,sqft,556.72,0.25,acres,3.0,2.0,1609 Barbarosa Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/433-S-Barfield-Dr-Marco-Island-FL-34145/103093434_zpid/,,House for sale,Single Family,62,1475000,Yes,25000.0,08/08/2024,2404.0,sqft,613.56,0.25,acres,4.0,4.0,433 S Barfield Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/601-Seaview-Ct-APT-C507-Marco-Island-FL-34145/43795789_zpid/,,Condo for sale,Condominium,174,579900,Yes,19000.0,06/04/2024,1054.0,sqft,550.19,,,2.0,2.0,601 Seaview Ct APT C507,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/691-Palm-Ave-Goodland-FL-34140/54180130_zpid/,,House for sale,Single Family,30,1299000,No,,,2652.0,sqft,489.82,8276.4,sqft,3.0,3.0,691 Palm Ave,Goodland,34140,FL,USA
https://www.zillow.com/homedetails/931-Collier-Ct-APT-A402-Marco-Island-FL-34145/54207665_zpid/,,Condo for sale,Condominium,55,855000,Yes,20000.0,08/13/2024,1820.0,sqft,469.78,,,3.0,3.0,931 Collier Ct APT A402,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/130-N-Collier-Blvd-APT-D9-Marco-Island-FL-34145/43796707_zpid/,,House for sale,Single Family,135,309000,No,,,508.0,sqft,608.27,,,1.0,1.0,130 N Collier Blvd APT D9,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/129-Cyrus-St-Marco-Island-FL-34145/43777423_zpid/,,House for sale,Single Family,115,720000,Yes,5000.0,08/23/2024,1614.0,sqft,446.1,8712.0,sqft,3.0,2.0,129 Cyrus St,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/58-N-Collier-Blvd-APT-410-Marco-Island-FL-34145/54180716_zpid/,,Condo for sale,Condominium,499,634900,Yes,5000.0,07/21/2024,1071.0,sqft,592.81,,,2.0,2.0,58 N Collier Blvd APT 410,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/104-Covewood-St-Marco-Island-FL-34145/103045022_zpid/,,House for sale,Single Family,63,2350000,No,,,2669.0,sqft,880.48,0.3,acres,3.0,4.0,104 Covewood St,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1144-Whiteheart-Ct-Marco-Island-FL-34145/43775946_zpid/,,House for sale,Single Family,181,2150000,Yes,75000.0,07/24/2024,2168.0,sqft,991.7,8712.0,sqft,3.0,3.0,1144 Whiteheart Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1996-Sheffield-Ave-Marco-Island-FL-34145/43775117_zpid/,,House for sale,Single Family,139,699000,No,,,1448.0,sqft,482.73,0.25,acres,3.0,2.0,1996 Sheffield Ave,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/861-S-Collier-Blvd-S-305-Marco-Island-FL-34145/54172462_zpid/,,Condo for sale,Condominium,373,719000,Yes,40000.0,08/02/2024,974.0,sqft,738.19,,,2.0,2.0,861 S Collier Blvd #S-305,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/960-Cape-Marco-Dr-UNIT-404-Marco-Island-FL-34145/43747025_zpid/,,Condo for sale,Condominium,3,4100000,No,,,3310.0,sqft,1238.67,,,4.0,4.0,960 Cape Marco Dr UNIT 404,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1036-S-Collier-Blvd-APT-702-Marco-Island-FL-34145/43744267_zpid/,,Condo for sale,Condominium,20,1299000,No,,,1869.0,sqft,695.02,0.0,sqft,3.0,3.0,1036 S Collier Blvd APT 702,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/752-Caribbean-Ct-Marco-Island-FL-34145/43775223_zpid/,,House for sale,Single Family,140,2250000,No,,,2006.0,sqft,1121.64,8712.0,sqft,3.0,3.0,752 Caribbean Ct,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/980-Cape-Marco-Dr-UNIT-1705-Marco-Island-FL-34145/43778797_zpid/,,Condo for sale,Condominium,1,1450000,No,,,2112.0,sqft,686.55,,,3.0,3.0,980 Cape Marco Dr UNIT 1705,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1275-N-Collier-Blvd-Marco-Island-FL-34145/43774787_zpid/,,House for sale,Single Family,33,850000,No,,,1717.0,sqft,495.05,8712.0,sqft,3.0,2.0,1275 N Collier Blvd,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/961-Swallow-Ave-PENTHOUSE-301B-Marco-Island-FL-34145/43765695_zpid/,,Condo for sale,Condominium,412,749000,Yes,20000.0,01/10/2024,1853.0,sqft,404.21,,,3.0,2.0,961 Swallow Ave PENTHOUSE 301B,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/765-N-Barfield-Dr-Marco-Island-FL-34145/54187746_zpid/,,House for sale,Single Family,140,1290000,Yes,100000.0,07/30/2024,1892.0,sqft,681.82,0.25,acres,2.0,2.0,765 N Barfield Dr,Marco Island,34145,FL,USA
https://www.zillow.com/homedetails/1598-Heights-Ct-Marco-Island-FL-34145/103047033_zpid/,,New construction,Single Family,142,11500000,No,,,6800.0,sqft,1691.18,0.59,acres,6.0,8.0,1598 Heights Ct,Marco Island,34145,FL,USA
